MIR205 0.24566932
ARHGEF3-AS1 0.24565922
TSPEAR-AS2 0.24565603
MIR376A1 0.2456365
MIR3679 0.2456365
MIR5680 0.2456365
MIR6813 0.2456365
SNORD149 0.2456365
CCDC13-AS1 0.24559568
MIR4803 0.24555156
LINC01699 0.24555102
MIR5186 0.2454993
LOC102031319 0.24549223
MIR513A2 0.24547988
SNORD33 0.24547221
SNORD29 0.24547221
SNORD52 0.24547221
MIR378F 0.24547221
MIR4513 0.24547221
MIR4634 0.24547221
MIR4713 0.24547221
MIR4777 0.24547221
MIR7152 0.24547221
SNORD169 0.24547221
MIR196B 0.24547172
SNORA41 0.24543865
MIR1301 0.24539761
SNORD136 0.24539761
SNORD168 0.24535756
SNORD14A 0.24533293
MIR5004 0.24528868
LRP1-AS 0.24527107
SNORD18A 0.24526413
GGT3P 0.24525139
MIR410 0.24517323
LOC105371824 0.24516973
MIR3689C 0.24516907
MIR6739 0.24516079
MIR4790 0.24515437
MIR302B 0.24515265
MIR147A 0.24513741
MIR147B 0.24513741
SNORD67 0.24512085
MIR639 0.24512085
MIR4754 0.24512085
MIR6871 0.24512085
MIR221 0.24511127
MIR3937 0.24508779
MIR4482 0.24508773
MIR5706 0.24506663
SNORD105 0.24503395
LINC02540 0.24500917
MIR4455 0.2449932
MT1L 0.24498795
MIR3912 0.24496976
MID1IP1-AS1 0.2449609
LAMA5-AS1 0.24495055
LOC102723582 0.24494015
SNORA48B 0.24493682
ITIH4-AS1 0.24492961
MIR4538 0.2449125
MIR3650 0.244899
MIR5580 0.244899
MIR4689 0.24489804
LINC02692 0.24482799
LINC00407 0.24482508
MIR3189 0.24481227
LINC02399 0.24481024
MIR6130 0.2448033
MIR769 0.2447971
MIR3136 0.24479061
MIR16-1 0.24478024
LOC105377448 0.24476296
LINC02090 0.24470504
MIR7846 0.24468234
SNORD36C 0.24468137
MIR6822 0.24467634
MAFA-AS1 0.24464189
TCL6 0.24463527
CAMTA1-DT 0.2445534
MIR1912 0.2445023
MIR3118-2 0.24450159
MIR3118-3 0.24450159
MIR3118-4 0.24450159
KRT40 0.24449266
LINC00350 0.24446456
SNORA64 0.24445125
MIR526A2 0.24444753
MIR6134 0.24444719
SNORD77B 0.24444138
MIR106B 0.24444029
SNORD151 0.24444029
MIR12113 0.24444029
MIR6868 0.24443878
LOC100505622 0.24442092
MIR4293 0.24441186
MIR6876 0.24439716
KRTAP10-2 0.24436378
MIR99A 0.24434231
MIR5188 0.24433686
KDM7A-DT 0.24433401
TMEM269-DT 0.24431844
MIR498 0.2443177
MIR3671 0.24430697
MIR4773-1 0.24430002
SNORD6 0.24429089
MIR499A 0.24427018
SNORD114-24 0.24424675
MIR4262 0.24424675
MIR4781 0.24424675
MIR6505 0.24424675
MIR6863 0.24424675
MIR411 0.24422446
MIR7160 0.24422446
MIR3150A 0.24421328
MIR8485 0.24419789
SNORD115-48 0.24419321
LOC105371925 0.24419212
SNORD3K 0.24418214
MIR4304 0.24417765
MIR6845 0.24417765
MIR6715B 0.2441469
MIR1182 0.2441461
LOC105379393 0.24414311
MIR320B2 0.2440707
LOC103908604 0.24406882
MIR376C 0.24404325
MIR132 0.24404308
MIR16-2 0.24401923
MIR451B 0.24401815
MIR320C2 0.24401248
RNVU1-15 0.2440053
MIR5187 0.24398777
CTSLP8 0.24397948
MIR21 0.24394843
MIR125A 0.2439339
MIR654 0.2439339
MIR3127 0.24393056
PLEKHM1P1 0.24390587
MIR3150B 0.24390517
MIR504 0.24389532
SNORD12B 0.24389379
MIR12124 0.24389262
SNORD116-30 0.24386872
SNORA57 0.24385306
MIR7154 0.2438517
MIR663B 0.24384326
MIR6823 0.24383673
MIR920 0.24381068
SNORD116-29 0.24380176
DANT2 0.24379598
LOC100128882 0.24376993
SNORD125 0.24375778
LOC107986845 0.2437465
MIR6815 0.24374086
MIR876 0.24372792
LOC100507412 0.24372217
MIR6728 0.24371856
MIR3142 0.24371529
TMEM249 0.24371356
MIR320A 0.24368116
MIR320C1 0.24368116
MIR320D2 0.24368116
MIR3154 0.24368116
MIR320E 0.24368116
SNORD74 0.24366452
TMEM212-AS1 0.24366179
MIR1914 0.24366148
MIR1972-1 0.24366148
MIR1972-2 0.24366148
MIR4752 0.24364936
LOC101928837 0.243649
RNASEK 0.24363731
FAM228B 0.24361172
SNORD116-27 0.24360725
MIR216B 0.24360725
MIR550B2 0.24360725
MIR3914-1 0.24358355
MIR346 0.24358226
TTTY1 0.24357703
TTTY1B 0.24357703
MIR3925 0.24356925
MIR3975 0.24356925
SNORA117 0.24356444
MIR1538 0.24355166
MIR6783 0.24355166
SNORD166 0.24349801
HCG23 0.24349757
MIR6828 0.2434853
CAND1.11 0.24348263
MIR611 0.2434654
MIR622 0.2434654
MIR1306 0.2434654
MIR1469 0.2434654
MIR3183 0.2434654
MIR1268B 0.2434654
MIR4444-1 0.2434654
MIR4507 0.2434654
MIR4750 0.2434654
MIR5196 0.2434654
MIR4444-2 0.2434654
MIR6769A 0.2434654
MIR6819 0.2434654
MIR6858 0.2434654
MIR8069-1 0.2434654
MIR8069-2 0.2434654
MIR3195 0.2434654
MIR11401 0.2434654
MIR6796 0.24345763
MIR1291 0.24345432
MIR7155 0.2434356
MIR185 0.24341848
MIR3131 0.24341848
MIR3202-1 0.24341848
MIR4456 0.24341848
MIR6817 0.24341848
MIR7162 0.24341848
SNORD50A 0.24338165
MIR191 0.24336985
MIR7515 0.24336691
LINC01859 0.24336213
SNORD173 0.24335629
MIR6788 0.24334638
MIR33A 0.24334553
MIR563 0.24333785
LINC01506 0.243329
MIR487A 0.24332108
SNORD115-2 0.24331789
SNORA61 0.24331442
MIR6811 0.2433111
LINC00174 0.24329548
MIR6764 0.24328636
SNORD90 0.24327591
MIR3156-2 0.24325159
MIR3156-3 0.24325159
MIR1973 0.24324322
MIR4326 0.24324322
MIR3654 0.24324322
MIR5190 0.24324322
MIR6852 0.24324322
MIR6853 0.24324322
MIR7705 0.24324322
MIR12129 0.24324322
MIR4642 0.24323238
MIR1275 0.243226
MIR1913 0.24322465
MIR3160-1 0.24322465
MIR3160-2 0.24322465
MIR4467 0.24322465
MIR6767 0.24322465
MIR4433A 0.24322377
MIR412 0.24322374
STARD13-AS 0.24320914
SNORA46 0.24320863
SNORA119 0.24320813
LOC102723373 0.24320494
MIR4265 0.24319923
MIR3132 0.24319796
MIR10397 0.24318601
MIR662 0.2431656
MIR940 0.24315833
U2AF1L4 0.2431526
SNORA15 0.24315195
SNORD14E 0.24310164
MIR5089 0.24309383
MIR6127 0.24309383
MIR6891 0.24309383
MIR8060 0.24305518
MIR6832 0.24303496
LINC01387 0.24302883
MIR6833 0.24302655
SNORD141A 0.24300814
SNORD141B 0.24300814
MIR4660 0.24300645
MIR30C2 0.24300453
SNORD127 0.24299541
MIR4743 0.2429942
MIR4287 0.24298996
SNORD121B 0.24297655
SCAANT1 0.24297543
MIR1249 0.24296917
MIR4448 0.24296917
MIR4487 0.24296917
MIR4770 0.24296917
MIR5700 0.24296917
MIR6716 0.24296917
MIR7854 0.24296917
SNORA120 0.24296917
MIR3158-2 0.2429553
MIR4270 0.2429553
MIR3928 0.2429553
MIR4697 0.2429553
MIR5100 0.2429553
MIR2115 0.24295285
MIR3180-1 0.24295285
MIR3180-2 0.24295285
MIR3180-3 0.24295285
LOC105371184 0.24295223
MIR1252 0.24295099
SNORD161 0.24294753
MIR378D2 0.2429376
EPS15L1 0.24293163
MIR3662 0.24293157
MIR380 0.24292065
MIR6778 0.24292065
SNORD108 0.24292059
MIR4427 0.24292059
LINC01925 0.2429089
SNORD116-16 0.24288915
MIR1260A 0.24288915
MIR1324 0.24288915
MIR4300 0.24288915
MIR3667 0.24288915
MIR4650-1 0.24288915
MIR4650-2 0.24288915
LINC01732 0.2428829
SNORD114-7 0.24288215
MIR541 0.24288215
SNAR-G1 0.24287449
MIR542 0.24287449
MIR105-1 0.24286462
HAR1A 0.24286057
MIR1238 0.24285246
MIR3907 0.24285246
LINC00593 0.24284805
MIR7973-2 0.2428428
MIR499B 0.24282305
MIR934 0.24281417
SNORA77 0.24281389
MIR7159 0.2428043
RNVU1-2A 0.24278839
SNORD26 0.24278635
MIR625 0.24278635
MIR665 0.24278635
MIR4271 0.24278635
MIR4644 0.24278635
MIR6873 0.24278635
SNORA74C-1 0.24278286
MIR1292 0.24277954
CCNO 0.24277726
SCARNA12 0.2427756
MIR647 0.24276555
COL18A1-AS2 0.24276178
SNORA2C 0.24275565
TAB2-AS1 0.24274124
SNORD104 0.24272116
MIR602 0.24272116
MIR3074 0.24272116
RPL13P5 0.24271306
RNU6-1 0.24269581
MIR874 0.24269581
MIR935 0.24269581
MIR937 0.24269581
MIR103B1 0.24269581
MIR103B2 0.24269581
MIR2277 0.24269581
MIR3196 0.24269581
MIR4319 0.24269581
MIR3677 0.24269581
MIR378G 0.24269581
MIR4492 0.24269581
MIR4497 0.24269581
MIR4665 0.24269581
RNU6-9 0.24269581
MIR6090 0.24269581
MIR6724-1 0.24269581
MIR6821 0.24269581
MIR7106 0.24269581
MIR7704 0.24269581
RNU6-2 0.24269581
MIR6724-2 0.24269581
MIR6724-3 0.24269581
MIR6724-4 0.24269581
SNORD162 0.24269581
MIR9902-1 0.24269581
MIR10396A 0.24269581
MIR10396B 0.24269581
MIR12118 0.24269581
MIR9902-2 0.24269581
DGUOK-AS1 0.24269311
MIR3689D1 0.2426871
MIR3689D2 0.2426871
SNORD116-19 0.24268498
SNORD100 0.24268498
SNORD116-2 0.24268498
SNORD116-3 0.24268498
SNORD116-4 0.24268498
SNORD116-5 0.24268498
SNORD116-6 0.24268498
SNORD116-7 0.24268498
SNORD116-8 0.24268498
SNORD116-9 0.24268498
SNORD116-12 0.24268498
SNORD116-14 0.24268498
SNORD116-15 0.24268498
SNORD116-17 0.24268498
SNORD116-20 0.24268498
SNORD116-21 0.24268498
SNORD116-22 0.24268498
SNORD116-23 0.24268498
MIR328 0.24268498
MIR486-1 0.24268498
MIR596 0.24268498
MIR1237 0.24268498
MIR718 0.24268498
MIR3141 0.24268498
MIR3155A 0.24268498
MIR3185 0.24268498
MIR3191 0.24268498
MIR3197 0.24268498
MIR3663 0.24268498
MIR4439 0.24268498
MIR4488 0.24268498
MIR4667 0.24268498
MIR4695 0.24268498
MIR5088 0.24268498
MIR6089 0.24268498
MIR6124 0.24268498
MIR6734 0.24268498
MIR6738 0.24268498
MIR6760 0.24268498
MIR6791 0.24268498
MIR6803 0.24268498
MIR6842 0.24268498
MIR6877 0.24268498
MIR6880 0.24268498
MIR6886 0.24268498
MIR7109 0.24268498
MIR8064 0.24268498
MIR8078 0.24268498
SNORD148 0.24268498
MIR10398 0.24268498
SNORA1 0.24267082
SNORA1B 0.24267082
MIR708 0.24266088
MIR658 0.24263887
SNORA115 0.24263676
PIK3CD-AS2 0.24262966
CD209 0.24258716
SNORD42B 0.24258135
SNORD96B 0.24258135
MIR4681 0.24258135
MIR6720 0.24258135
MIR6731 0.24258135
ELFN2 0.24257617
MIRLET7F2 0.24256961
MIR4662B 0.24256961
MIR432 0.24254909
PTOV1-AS2 0.24254474
SNORD36A 0.24253711
MIR3152 0.24253558
LOC100130298 0.24253383
MIR577 0.24252763
MIR3187 0.24252702
MIR1180 0.24250808
MIR3648-1 0.24249218
MIR3648-2 0.24249218
MIR4732 0.24248496
MIR6133 0.24248394
MIR4672 0.24248126
MIR4724 0.24248126
MIR6762 0.24248126
MIR31 0.24247725
MIR130B 0.24247725
MIR1273C 0.24247725
MIR4277 0.24247573
MIR5001 0.24247573
MIR6820 0.24247573
SNORD165 0.24247573
SNORD42A 0.24245742
SNORD139 0.24245742
SNORD49A 0.24245742
SNORD20 0.24245742
SNORA35 0.24245742
SNORD19 0.24245742
SNORD114-20 0.24245742
SNORD114-29 0.24245742
SNORD113-7 0.24245742
SNORD115-47 0.24245742
SNORD81 0.24245742
MIR370 0.24245742
MIR483 0.24245742
MIR620 0.24245742
MIR631 0.24245742
MIR675 0.24245742
MIR921 0.24245742
MIR650 0.24245742
MIR762 0.24245742
MIR1183 0.24245742
MIR1470 0.24245742
MIR1539 0.24245742
MIR1909 0.24245742
MIR2054 0.24245742
MIR1233-1 0.24245742
MIR2861 0.24245742
MIR378B 0.24245742
MIR3151 0.24245742
MIR3176 0.24245742
MIR3178 0.24245742
MIR3193 0.24245742
MIR4254 0.24245742
MIR4252 0.24245742
MIR4261 0.24245742
MIR4267 0.24245742
MIR1233-2 0.24245742
MIR3620 0.24245742
MIR3691 0.24245742
MIR3692 0.24245742
MIR3918 0.24245742
MIR4430 0.24245742
MIR4449 0.24245742
MIR4466 0.24245742
MIR4478 0.24245742
MIR4479 0.24245742
MIR3155B 0.24245742
MIR4489 0.24245742
MIR2392 0.24245742
MIR4508 0.24245742
MIR4512 0.24245742
MIR4519 0.24245742
MIR4526 0.24245742
MIR4529 0.24245742
MIR4530 0.24245742
MIR3960 0.24245742
MIR4638 0.24245742
MIR4649 0.24245742
MIR4674 0.24245742
MIR4682 0.24245742
MIR4683 0.24245742
MIR1343 0.24245742
MIR4690 0.24245742
MIR4710 0.24245742
MIR4721 0.24245742
MIR4726 0.24245742
MIR4728 0.24245742
MIR4734 0.24245742
MIR4737 0.24245742
MIR4740 0.24245742
MIR4745 0.24245742
MIR4758 0.24245742
MIR4763 0.24245742
MIR4767 0.24245742
MIR4785 0.24245742
MIR4795 0.24245742
MIR4799 0.24245742
MIR5694 0.24245742
MIR5787 0.24245742
MIR1199 0.24245742
MIR6165 0.24245742
MIR6503 0.24245742
MIR6510 0.24245742
MIR6726 0.24245742
MIR6727 0.24245742
MIR6729 0.24245742
MIR6743 0.24245742
MIR6753 0.24245742
MIR6763 0.24245742
MIR6771 0.24245742
MIR6775 0.24245742
MIR6776 0.24245742
MIR6777 0.24245742
MIR6787 0.24245742
MIR6812 0.24245742
MIR6829 0.24245742
MIR6836 0.24245742
MIR6850 0.24245742
MIR6769B 0.24245742
MIR6861 0.24245742
MIR6869 0.24245742
MIR6872 0.24245742
MIR7111 0.24245742
MIR486-2 0.24245742
MIR7845 0.24245742
MIR8052 0.24245742
MIR8071-1 0.24245742
MIR8072 0.24245742
MIR8077 0.24245742
MIR8079 0.24245742
MIR8071-2 0.24245742
SNORD152 0.24245742
SNORD150 0.24245742
SNORD145 0.24245742
MIR9899 0.24245742
MIR9901 0.24245742
MIR10400 0.24245742
MIR12114 0.24244627
MIR134 0.2424313
SAPCD1-AS1 0.24242657
MIR4290 0.24241962
MIR1207 0.24241735
MIR4797 0.24241735
MIR661 0.24241292
NMRK2 0.242403
MIR1537 0.24238454
CARMN 0.242384
LOC101928416 0.24237604
CASP16P 0.2423755
MIR11399 0.24237145
VTRNA2-1 0.24236664
LOC284240 0.24233633
MIR656 0.24233398
LOC100128494 0.2423327
MIR520F 0.24229454
MIR7110 0.24228796
ZNRD1 0.2422783
MIR4751 0.24224827
MIR4757 0.24224827
MIR6752 0.24224827
KCNMA1-AS2 0.24224307
SNORD143 0.24223943
ENOX1 0.24223334
EGFL8 0.24223109
MIR6888 0.24220283
LINC00244 0.242186
LINC02072 0.24215996
MIR4663 0.24215138
MIR6511A1 0.24214411
MIR6511B1 0.24214411
MIR6511B2 0.24214411
MIR6511A2 0.24214411
MIR6511A3 0.24214411
MIR6511A4 0.24214411
MIR4776-2 0.24214248
MIR9500 0.24214248
MIR12115 0.24214248
SNORD159 0.24210782
LINC00689 0.24210553
SFTA1P 0.24209633
LINC01043 0.24209544
LINC02168 0.24207246
SNORA14A 0.24206255
SNAR-C2 0.24203053
SNAR-C4 0.24203053
SNAR-C5 0.24203053
SNAR-C1 0.24203053
SNAR-C3 0.24203053
SNAR-B2 0.24203053
SNAR-B1 0.24203053
SNAR-G2 0.24203053
SNAR-E 0.24203053
MIR765 0.24202205
MIR606 0.24201986
MIR770 0.24201986
MIR4658 0.24201986
MIR6825 0.24201986
MIR6893 0.24201986
GTF3C2-AS1 0.24200088
MIRLET7C 0.24199353
MIR3945 0.24198407
MIR3661 0.24197675
MIR4709 0.24197426
SNORD48 0.24197161
SNORD63 0.24197161
SNORD91A 0.24197161
SNORD114-15 0.24197161
SNORD114-17 0.24197161
SNORD114-21 0.24197161
SNORD114-31 0.24197161
MIR877 0.24197161
MIR933 0.24197161
MIR939 0.24197161
MIR1181 0.24197161
MIR1228 0.24197161
MIR1908 0.24197161
MIR3177 0.24197161
MIR4316 0.24197161
MIR4322 0.24197161
MIR4323 0.24197161
MIR4281 0.24197161
MIR151B 0.24197161
MIR4435-1 0.24197161
MIR4435-2 0.24197161
MIR4457 0.24197161
MIR4475 0.24197161
MIR4523 0.24197161
MIR4633 0.24197161
MIR4692 0.24197161
MIR4700 0.24197161
MIR4730 0.24197161
MIR4731 0.24197161
MIR4746 0.24197161
MIR6515 0.24197161
MIR6765 0.24197161
MIR6800 0.24197161
MIR6804 0.24197161
MIR7108 0.24197161
MIR3171 0.24197161
SNORD157 0.24197161
SNORA118 0.24197161
MIR10525 0.24197161
MIR302F 0.24196689
MIR6085 0.2419407
MIR3916 0.24193734
LINC01774 0.24193577
MIR3664 0.24192977
MIR5008 0.24192977
NOTCH4 0.24192002
GPRC5D-AS1 0.2419111
SNORD114-11 0.24189347
MIR339 0.24189347
MIR3689E 0.24189347
MIR6847 0.24189347
MIR6849 0.24189347
MIR7847 0.24189347
RNVU1-3 0.24186434
NT5C 0.24184175
MIR128-2 0.24184024
MIR587 0.24184024
MIR378D1 0.2418237
MIR203B 0.24182156
MIR4708 0.24181406
LINC01874 0.24180391
SNORD144 0.24179184
MIR3923 0.24178961
MIR337 0.24177994
SNORA108 0.24177559
MIR509-3 0.2417647
MIR4485 0.2417647
MIR4647 0.2417647
MIR6126 0.2417647
MIR8085 0.2417647
SNORD160 0.2417647
SNORD77 0.24175245
MIR4522 0.24175245
MIR6749 0.24175245
LINC01605 0.24174084
SNORD45C 0.24173057
MIR12126 0.2417269
LOC102723604 0.24172556
MIR1468 0.2417098
MIR3181 0.24169788
SNORD83B 0.24167827
SNORD95 0.24167472
LOC101928266 0.24167264
MIR4318 0.2416635
MIR28 0.24166183
FAM205BP 0.24165773
MIR4669 0.24164645
LINC01589 0.24164218
MIR614 0.24163379
MIR4272 0.24163243
MIR6780A 0.24163167
GNMT 0.24162157
MIR4312 0.24161929
EEF1DP3 0.24161868
MIR555 0.24156718
LOC646471 0.2415651
SNORA116 0.24156006
SNORA11 0.24155292
MIR6889 0.24154584
DENND5B-AS1 0.24154432
SNORD35A 0.24153055
MIR4421 0.24152096
AP1G2 0.24149464
MIR1260B 0.24148412
SNORD92 0.24146183
MIR30B 0.24145511
MIR143 0.24142367
MIR448 0.24142367
MIR6742 0.24142367
MIR5681B 0.24141516
MIR5703 0.24141516
SNAR-A3 0.24140972
SNAR-A4 0.24140972
SNAR-A5 0.24140972
SNAR-A7 0.24140972
SNAR-A11 0.24140972
SNAR-A9 0.24140972
SNAR-A6 0.24140972
SNAR-A8 0.24140972
SNAR-A10 0.24140972
SNAR-A14 0.24140972
MIR301B 0.24140972
LOC100652931 0.24139301
MIR3649 0.2413879
MIR500B 0.24136959
LINC02171 0.24134767
OCIAD1-AS1 0.24132234
MIR604 0.24131052
RNVU1-18 0.24127981
RNU1-3 0.24127981
RNU1-4 0.24127981
